date,reading
Tue Jun  4 11:42:23 2019,29.638715209960942
Tue Jun  4 11:43:27 2019,29.638715209960942
Tue Jun  4 11:44:31 2019,30.32780273437499
Tue Jun  4 11:45:35 2019,30.32780273437499
Tue Jun  4 11:46:39 2019,30.32780273437499
Tue Jun  4 11:47:43 2019,30.32780273437499
Tue Jun  4 11:48:46 2019,30.32780273437499
Tue Jun  4 11:49:50 2019,30.32780273437499
Tue Jun  4 11:50:54 2019,29.638715209960942
Tue Jun  4 11:51:58 2019,29.638715209960942
Tue Jun  4 11:53:02 2019,29.638715209960942
Tue Jun  4 11:54:06 2019,29.638715209960942
Tue Jun  4 11:55:10 2019,29.638715209960942
Tue Jun  4 11:56:13 2019,29.638715209960942
Tue Jun  4 11:57:17 2019,29.638715209960942
Tue Jun  4 11:58:21 2019,29.638715209960942
Tue Jun  4 11:59:25 2019,29.638715209960942
Tue Jun  4 12:00:29 2019,29.638715209960942
Tue Jun  4 12:01:33 2019,29.638715209960942
Tue Jun  4 12:02:36 2019,29.638715209960942
Tue Jun  4 12:03:40 2019,29.638715209960942
Tue Jun  4 12:04:44 2019,29.638715209960942
Tue Jun  4 12:27:49 2019,29.638715209960942
Tue Jun  4 12:30:08 2019,29.638715209960942
Tue Jun  4 12:31:13 2019,29.638715209960942
Tue Jun  4 12:31:49 2019,29.638715209960942
Tue Jun  4 12:33:40 2019,30.32780273437499
Tue Jun  4 12:35:26 2019,30.32780273437499
Tue Jun  4 12:37:58 2019,30.32780273437499
Tue Jun  4 12:40:32 2019,30.32780273437499
Tue Jun  4 12:42:27 2019,30.32780273437499
Tue Jun  4 12:43:31 2019,30.32780273437499
Tue Jun  4 12:44:35 2019,30.32780273437499
Tue Jun  4 12:45:39 2019,30.32780273437499
Tue Jun  4 12:46:42 2019,30.32780273437499
Tue Jun  4 12:47:46 2019,30.32780273437499
Tue Jun  4 12:48:51 2019,30.32780273437499
Tue Jun  4 12:49:54 2019,30.32780273437499
Tue Jun  4 12:50:58 2019,30.32780273437499
Tue Jun  4 12:52:02 2019,30.32780273437499
Tue Jun  4 12:53:06 2019,30.32780273437499
Tue Jun  4 12:54:10 2019,30.32780273437499
Tue Jun  4 12:55:14 2019,30.32780273437499
Tue Jun  4 12:56:17 2019,30.32780273437499
Tue Jun  4 12:57:21 2019,30.32780273437499
Tue Jun  4 12:58:25 2019,30.32780273437499
Tue Jun  4 12:59:29 2019,30.32780273437499
Tue Jun  4 13:00:33 2019,30.32780273437499
Tue Jun  4 13:01:36 2019,29.638715209960942
Tue Jun  4 13:02:40 2019,29.638715209960942
Tue Jun  4 13:03:44 2019,29.638715209960942
Tue Jun  4 13:04:48 2019,29.638715209960942
Tue Jun  4 13:05:52 2019,29.638715209960942
Tue Jun  4 13:06:56 2019,29.638715209960942
Tue Jun  4 13:07:59 2019,29.638715209960942
Tue Jun  4 13:09:03 2019,30.32780273437499
Tue Jun  4 13:10:07 2019,29.638715209960942
Tue Jun  4 13:11:11 2019,29.638715209960942
Tue Jun  4 13:12:15 2019,29.638715209960942
Tue Jun  4 13:13:19 2019,29.638715209960942
