date,reading
Thu Apr 11 19:11:18 2019,89.74358974799999
Thu Apr 11 19:12:18 2019,89.74358974799999
Thu Apr 11 19:13:18 2019,89.74358974799999
Thu Apr 11 19:14:18 2019,89.74358974799999
Thu Apr 11 19:15:18 2019,89.74358974799999
Thu Apr 11 19:16:18 2019,89.74358974799999
Thu Apr 11 19:17:18 2019,89.74358974799999
Thu Apr 11 19:18:18 2019,89.74358974799999
Thu Apr 11 19:19:18 2019,87.179487184
Thu Apr 11 19:20:19 2019,88.461538466
Thu Apr 11 19:21:19 2019,88.461538466
Thu Apr 11 19:22:19 2019,88.461538466
Thu Apr 11 19:23:19 2019,88.461538466
Thu Apr 11 19:24:19 2019,88.461538466
Thu Apr 11 19:25:19 2019,85.897435902
Thu Apr 11 19:26:19 2019,85.897435902
Thu Apr 11 19:27:19 2019,85.897435902
Thu Apr 11 19:28:19 2019,83.33333333799999
Thu Apr 11 19:29:19 2019,84.61538462
Thu Apr 11 19:30:19 2019,85.897435902
Thu Apr 11 19:31:19 2019,85.897435902
Thu Apr 11 19:32:19 2019,85.897435902
Thu Apr 11 19:33:19 2019,85.897435902
Thu Apr 11 19:34:20 2019,85.897435902
Thu Apr 11 19:35:20 2019,87.179487184
Thu Apr 11 19:36:20 2019,85.897435902
Thu Apr 11 19:37:20 2019,85.897435902
Thu Apr 11 19:38:20 2019,87.179487184
Thu Apr 11 19:39:20 2019,87.179487184
Thu Apr 11 19:40:20 2019,87.179487184
Thu Apr 11 19:41:20 2019,87.179487184
Thu Apr 11 19:42:20 2019,85.897435902
Thu Apr 11 19:43:20 2019,87.179487184
Thu Apr 11 19:44:20 2019,84.61538462
Thu Apr 11 19:45:22 2019,87.179487184
Thu Apr 11 19:46:27 2019,87.179487184
Thu Apr 11 19:47:36 2019,85.897435902
Thu Apr 11 19:48:43 2019,87.179487184
Thu Apr 11 19:49:45 2019,87.179487184
Thu Apr 11 19:50:47 2019,87.179487184
Thu Apr 11 19:51:49 2019,87.179487184
Thu Apr 11 19:52:52 2019,87.179487184
Thu Apr 11 19:53:53 2019,85.897435902
Thu Apr 11 19:54:54 2019,87.179487184
Thu Apr 11 19:55:55 2019,87.179487184
Thu Apr 11 19:56:57 2019,87.179487184
Thu Apr 11 19:57:58 2019,87.179487184
Thu Apr 11 19:58:59 2019,87.179487184
Thu Apr 11 20:00:00 2019,87.179487184
Thu Apr 11 20:01:01 2019,87.179487184
Thu Apr 11 20:02:01 2019,87.179487184
Thu Apr 11 20:03:01 2019,87.179487184
Thu Apr 11 20:04:01 2019,87.179487184
Thu Apr 11 20:05:01 2019,87.179487184
Thu Apr 11 20:06:02 2019,87.179487184
Thu Apr 11 20:07:02 2019,87.179487184
Thu Apr 11 20:08:02 2019,87.179487184
Thu Apr 11 20:09:02 2019,87.179487184
Thu Apr 11 20:10:03 2019,87.179487184
Thu Apr 11 20:11:03 2019,87.179487184
Thu Apr 11 20:12:03 2019,87.179487184
Thu Apr 11 20:13:03 2019,87.179487184
Thu Apr 11 20:14:03 2019,87.179487184
Thu Apr 11 20:15:03 2019,87.179487184
Thu Apr 11 20:16:03 2019,87.179487184
Thu Apr 11 20:17:03 2019,88.461538466
Thu Apr 11 20:18:04 2019,88.461538466
Thu Apr 11 20:19:06 2019,88.461538466
Thu Apr 11 20:20:07 2019,89.74358974799999
Thu Apr 11 20:21:08 2019,89.74358974799999
Thu Apr 11 20:22:10 2019,89.74358974799999
Thu Apr 11 20:23:13 2019,89.74358974799999
Thu Apr 11 20:24:15 2019,88.461538466
Thu Apr 11 20:25:17 2019,89.74358974799999
Thu Apr 11 20:26:19 2019,89.74358974799999
Thu Apr 11 20:27:21 2019,89.74358974799999
Thu Apr 11 20:28:24 2019,88.461538466
Thu Apr 11 20:29:26 2019,89.74358974799999
Thu Apr 11 20:30:28 2019,89.74358974799999
Thu Apr 11 20:31:30 2019,89.74358974799999
Thu Apr 11 20:32:31 2019,89.74358974799999
Thu Apr 11 20:33:33 2019,89.74358974799999
Thu Apr 11 20:34:34 2019,89.74358974799999
Thu Apr 11 20:35:35 2019,89.74358974799999
Thu Apr 11 20:36:37 2019,89.74358974799999
Thu Apr 11 20:37:39 2019,89.74358974799999
Thu Apr 11 20:38:41 2019,89.74358974799999
Thu Apr 11 20:39:44 2019,89.74358974799999
Thu Apr 11 20:40:46 2019,89.74358974799999
Thu Apr 11 20:41:48 2019,88.461538466
Thu Apr 11 20:42:51 2019,89.74358974799999
Thu Apr 11 20:43:54 2019,89.74358974799999
Thu Apr 11 20:44:57 2019,91.02564102999999
Thu Apr 11 20:46:01 2019,91.02564102999999
Thu Apr 11 20:47:05 2019,91.02564102999999
Thu Apr 11 20:48:08 2019,91.02564102999999
Thu Apr 11 20:49:10 2019,92.307692312
Thu Apr 11 20:50:12 2019,91.02564102999999
Thu Apr 11 20:51:15 2019,89.74358974799999
Thu Apr 11 20:52:16 2019,89.74358974799999
Thu Apr 11 20:53:19 2019,91.02564102999999
Thu Apr 11 20:54:21 2019,89.74358974799999
Thu Apr 11 20:55:24 2019,88.461538466
Thu Apr 11 20:56:28 2019,88.461538466
Thu Apr 11 20:57:39 2019,89.74358974799999
Thu Apr 11 20:58:47 2019,89.74358974799999
Thu Apr 11 21:00:00 2019,89.74358974799999
Thu Apr 11 21:01:09 2019,88.461538466
Thu Apr 11 21:02:21 2019,88.461538466
Thu Apr 11 21:03:35 2019,89.74358974799999
Thu Apr 11 21:04:47 2019,89.74358974799999
Thu Apr 11 21:05:59 2019,89.74358974799999
Thu Apr 11 21:07:05 2019,88.461538466
Thu Apr 11 21:08:16 2019,89.74358974799999
Thu Apr 11 21:09:27 2019,88.461538466
Thu Apr 11 21:10:33 2019,89.74358974799999
Thu Apr 11 21:11:37 2019,88.461538466
Thu Apr 11 21:12:43 2019,88.461538466
Thu Apr 11 21:13:46 2019,89.74358974799999
Thu Apr 11 21:14:46 2019,89.74358974799999
Thu Apr 11 21:15:46 2019,89.74358974799999
Thu Apr 11 21:16:46 2019,88.461538466
Thu Apr 11 21:17:46 2019,87.179487184
Thu Apr 11 21:18:47 2019,87.179487184
Thu Apr 11 21:19:47 2019,87.179487184
Thu Apr 11 21:20:47 2019,87.179487184
Thu Apr 11 21:21:47 2019,87.179487184
Thu Apr 11 21:22:47 2019,87.179487184
Thu Apr 11 21:23:47 2019,87.179487184
Thu Apr 11 21:24:47 2019,87.179487184
Thu Apr 11 21:25:47 2019,87.179487184
Thu Apr 11 21:26:48 2019,87.179487184
Thu Apr 11 21:27:48 2019,87.179487184
Thu Apr 11 21:28:48 2019,87.179487184
Thu Apr 11 21:29:48 2019,87.179487184
Thu Apr 11 21:30:48 2019,85.897435902
Thu Apr 11 21:31:48 2019,84.61538462
Thu Apr 11 21:32:48 2019,88.461538466
Thu Apr 11 21:33:48 2019,88.461538466
Thu Apr 11 21:34:48 2019,88.461538466
Thu Apr 11 21:35:48 2019,85.897435902
Thu Apr 11 21:36:48 2019,85.897435902
Thu Apr 11 21:37:49 2019,85.897435902
Thu Apr 11 21:38:49 2019,85.897435902
Thu Apr 11 21:39:49 2019,85.897435902
Thu Apr 11 21:40:49 2019,85.897435902
Thu Apr 11 21:41:49 2019,85.897435902
Thu Apr 11 21:42:49 2019,85.897435902
Thu Apr 11 21:43:49 2019,85.897435902
Thu Apr 11 21:44:49 2019,85.897435902
Thu Apr 11 21:45:49 2019,84.61538462
Thu Apr 11 21:46:49 2019,85.897435902
Thu Apr 11 21:47:49 2019,85.897435902
Thu Apr 11 21:48:49 2019,85.897435902
Thu Apr 11 21:49:49 2019,85.897435902
Thu Apr 11 21:50:50 2019,85.897435902
Thu Apr 11 21:51:50 2019,85.897435902
Thu Apr 11 21:52:50 2019,84.61538462
Thu Apr 11 21:53:50 2019,84.61538462
Thu Apr 11 21:54:50 2019,84.61538462
Thu Apr 11 21:55:50 2019,84.61538462
Thu Apr 11 21:56:50 2019,84.61538462
Thu Apr 11 21:57:50 2019,84.61538462
Thu Apr 11 21:58:50 2019,84.61538462
Thu Apr 11 21:59:50 2019,84.61538462
Thu Apr 11 22:00:50 2019,84.61538462
Thu Apr 11 22:01:50 2019,84.61538462
Thu Apr 11 22:02:50 2019,84.61538462
Thu Apr 11 22:03:50 2019,85.897435902
Thu Apr 11 22:04:50 2019,85.897435902
Thu Apr 11 22:05:51 2019,85.897435902
Thu Apr 11 22:06:51 2019,85.897435902
Thu Apr 11 22:07:51 2019,85.897435902
Thu Apr 11 22:08:51 2019,85.897435902
Thu Apr 11 22:09:51 2019,84.61538462
Thu Apr 11 22:10:51 2019,84.61538462
Thu Apr 11 22:11:51 2019,84.61538462
Thu Apr 11 22:12:51 2019,84.61538462
Thu Apr 11 22:13:51 2019,85.897435902
Thu Apr 11 22:14:51 2019,85.897435902
Thu Apr 11 22:15:51 2019,85.897435902
Thu Apr 11 22:16:51 2019,84.61538462
Thu Apr 11 22:17:51 2019,85.897435902
Thu Apr 11 22:18:51 2019,84.61538462
Thu Apr 11 22:19:52 2019,85.897435902
Thu Apr 11 22:20:52 2019,85.897435902
Thu Apr 11 22:21:52 2019,85.897435902
Thu Apr 11 22:22:52 2019,84.61538462
Thu Apr 11 22:23:52 2019,84.61538462
Thu Apr 11 22:24:52 2019,84.61538462
Thu Apr 11 22:25:52 2019,84.61538462
Thu Apr 11 22:26:52 2019,84.61538462
Thu Apr 11 22:27:52 2019,85.897435902
Thu Apr 11 22:28:52 2019,84.61538462
Thu Apr 11 22:29:52 2019,84.61538462
Thu Apr 11 22:30:52 2019,84.61538462
Thu Apr 11 22:31:52 2019,84.61538462
Thu Apr 11 22:32:52 2019,84.61538462
Thu Apr 11 22:33:52 2019,84.61538462
Thu Apr 11 22:34:53 2019,84.61538462
Thu Apr 11 22:35:53 2019,84.61538462
Thu Apr 11 22:36:53 2019,84.61538462
Thu Apr 11 22:37:53 2019,84.61538462
Thu Apr 11 22:38:53 2019,84.61538462
Thu Apr 11 22:39:53 2019,84.61538462
Thu Apr 11 22:40:53 2019,84.61538462
Thu Apr 11 22:41:53 2019,84.61538462
Thu Apr 11 22:42:53 2019,84.61538462
Thu Apr 11 22:43:53 2019,84.61538462
Thu Apr 11 22:44:53 2019,84.61538462
Thu Apr 11 22:45:53 2019,84.61538462
Thu Apr 11 22:46:54 2019,84.61538462
Thu Apr 11 22:47:54 2019,84.61538462
Thu Apr 11 22:48:54 2019,84.61538462
Thu Apr 11 22:49:54 2019,83.33333333799999
Thu Apr 11 22:50:54 2019,84.61538462
Thu Apr 11 22:51:54 2019,84.61538462
Thu Apr 11 22:52:54 2019,84.61538462
Thu Apr 11 22:53:54 2019,84.61538462
Thu Apr 11 22:54:54 2019,84.61538462
Thu Apr 11 22:55:54 2019,84.61538462
Thu Apr 11 22:56:54 2019,84.61538462
Thu Apr 11 22:57:54 2019,84.61538462
Thu Apr 11 22:58:54 2019,84.61538462
Thu Apr 11 22:59:55 2019,83.33333333799999
Thu Apr 11 23:00:55 2019,83.33333333799999
Thu Apr 11 23:01:55 2019,84.61538462
Thu Apr 11 23:02:55 2019,84.61538462
Thu Apr 11 23:03:55 2019,83.33333333799999
Thu Apr 11 23:04:55 2019,84.61538462
Thu Apr 11 23:05:55 2019,84.61538462
Thu Apr 11 23:06:55 2019,84.61538462
Thu Apr 11 23:07:55 2019,84.61538462
Thu Apr 11 23:08:55 2019,84.61538462
Thu Apr 11 23:09:55 2019,84.61538462
Thu Apr 11 23:10:55 2019,83.33333333799999
Thu Apr 11 23:11:55 2019,83.33333333799999
Thu Apr 11 23:12:56 2019,84.61538462
Thu Apr 11 23:13:56 2019,84.61538462
Thu Apr 11 23:14:56 2019,84.61538462
Thu Apr 11 23:15:56 2019,84.61538462
Thu Apr 11 23:16:56 2019,84.61538462
Thu Apr 11 23:17:56 2019,83.33333333799999
Thu Apr 11 23:18:56 2019,83.33333333799999
Thu Apr 11 23:19:56 2019,84.61538462
Thu Apr 11 23:20:57 2019,83.33333333799999
Thu Apr 11 23:21:57 2019,84.61538462
Thu Apr 11 23:22:57 2019,84.61538462
Thu Apr 11 23:23:57 2019,83.33333333799999
Thu Apr 11 23:24:57 2019,84.61538462
Thu Apr 11 23:25:57 2019,84.61538462
Thu Apr 11 23:26:57 2019,83.33333333799999
Thu Apr 11 23:27:57 2019,83.33333333799999
Thu Apr 11 23:28:57 2019,84.61538462
Thu Apr 11 23:29:57 2019,83.33333333799999
Thu Apr 11 23:30:57 2019,83.33333333799999
Thu Apr 11 23:31:57 2019,83.33333333799999
Thu Apr 11 23:32:57 2019,83.33333333799999
Thu Apr 11 23:33:58 2019,83.33333333799999
Thu Apr 11 23:34:58 2019,83.33333333799999
Thu Apr 11 23:35:58 2019,82.05128205599999
Thu Apr 11 23:36:58 2019,83.33333333799999
Thu Apr 11 23:37:58 2019,83.33333333799999
Thu Apr 11 23:38:58 2019,83.33333333799999
Thu Apr 11 23:39:58 2019,83.33333333799999
Thu Apr 11 23:40:58 2019,83.33333333799999
Thu Apr 11 23:41:58 2019,84.61538462
Thu Apr 11 23:42:58 2019,84.61538462
Thu Apr 11 23:43:58 2019,84.61538462
Thu Apr 11 23:44:58 2019,84.61538462
Thu Apr 11 23:45:58 2019,84.61538462
Thu Apr 11 23:46:58 2019,84.61538462
Thu Apr 11 23:47:59 2019,84.61538462
Thu Apr 11 23:48:59 2019,84.61538462
Thu Apr 11 23:49:59 2019,83.33333333799999
Thu Apr 11 23:50:59 2019,83.33333333799999
Thu Apr 11 23:51:59 2019,84.61538462
Thu Apr 11 23:52:59 2019,84.61538462
Thu Apr 11 23:53:59 2019,84.61538462
Thu Apr 11 23:54:59 2019,83.33333333799999
Thu Apr 11 23:55:59 2019,83.33333333799999
Thu Apr 11 23:56:59 2019,83.33333333799999
Thu Apr 11 23:57:59 2019,83.33333333799999
Thu Apr 11 23:58:59 2019,82.05128205599999
Thu Apr 11 23:59:59 2019,83.33333333799999
Fri Apr 12 00:01:00 2019,83.33333333799999
Fri Apr 12 00:02:00 2019,83.33333333799999
Fri Apr 12 00:03:00 2019,83.33333333799999
Fri Apr 12 00:04:00 2019,83.33333333799999
Fri Apr 12 00:05:00 2019,83.33333333799999
Fri Apr 12 00:06:00 2019,83.33333333799999
Fri Apr 12 00:07:00 2019,82.05128205599999
Fri Apr 12 00:08:00 2019,82.05128205599999
Fri Apr 12 00:09:00 2019,83.33333333799999
Fri Apr 12 00:10:00 2019,83.33333333799999
Fri Apr 12 00:11:00 2019,83.33333333799999
Fri Apr 12 00:12:00 2019,84.61538462
Fri Apr 12 00:13:00 2019,84.61538462
Fri Apr 12 00:14:01 2019,83.33333333799999
Fri Apr 12 00:15:01 2019,84.61538462
Fri Apr 12 00:16:01 2019,83.33333333799999
Fri Apr 12 00:17:01 2019,83.33333333799999
Fri Apr 12 00:18:01 2019,83.33333333799999
Fri Apr 12 00:19:01 2019,83.33333333799999
Fri Apr 12 00:20:01 2019,83.33333333799999
Fri Apr 12 00:21:01 2019,82.05128205599999
Fri Apr 12 00:22:01 2019,83.33333333799999
Fri Apr 12 00:23:01 2019,83.33333333799999
Fri Apr 12 00:24:01 2019,83.33333333799999
Fri Apr 12 00:25:01 2019,83.33333333799999
Fri Apr 12 00:26:01 2019,83.33333333799999
Fri Apr 12 00:27:02 2019,83.33333333799999
Fri Apr 12 00:28:02 2019,83.33333333799999
Fri Apr 12 00:29:02 2019,83.33333333799999
Fri Apr 12 00:30:02 2019,83.33333333799999
Fri Apr 12 00:31:02 2019,83.33333333799999
Fri Apr 12 00:32:02 2019,83.33333333799999
Fri Apr 12 00:33:02 2019,83.33333333799999
Fri Apr 12 00:34:02 2019,83.33333333799999
Fri Apr 12 00:35:02 2019,82.05128205599999
Fri Apr 12 00:36:02 2019,83.33333333799999
Fri Apr 12 00:37:02 2019,83.33333333799999
Fri Apr 12 00:38:02 2019,83.33333333799999
Fri Apr 12 00:39:02 2019,83.33333333799999
Fri Apr 12 00:40:03 2019,83.33333333799999
Fri Apr 12 00:41:03 2019,83.33333333799999
Fri Apr 12 00:42:03 2019,83.33333333799999
Fri Apr 12 00:43:03 2019,83.33333333799999
Fri Apr 12 00:44:03 2019,83.33333333799999
Fri Apr 12 00:45:03 2019,83.33333333799999
Fri Apr 12 00:46:03 2019,83.33333333799999
Fri Apr 12 00:47:03 2019,83.33333333799999
Fri Apr 12 00:48:04 2019,83.33333333799999
Fri Apr 12 00:49:04 2019,83.33333333799999
Fri Apr 12 00:50:04 2019,83.33333333799999
Fri Apr 12 00:51:04 2019,83.33333333799999
Fri Apr 12 00:52:04 2019,83.33333333799999
Fri Apr 12 00:53:04 2019,83.33333333799999
Fri Apr 12 00:54:04 2019,83.33333333799999
Fri Apr 12 00:55:04 2019,83.33333333799999
Fri Apr 12 00:56:04 2019,83.33333333799999
Fri Apr 12 00:57:04 2019,84.61538462
Fri Apr 12 00:58:04 2019,84.61538462
Fri Apr 12 00:59:04 2019,84.61538462
Fri Apr 12 01:00:04 2019,83.33333333799999
Fri Apr 12 01:01:05 2019,84.61538462
Fri Apr 12 01:02:05 2019,83.33333333799999
Fri Apr 12 01:03:05 2019,84.61538462
Fri Apr 12 01:04:05 2019,84.61538462
Fri Apr 12 01:05:05 2019,84.61538462
Fri Apr 12 01:06:05 2019,84.61538462
Fri Apr 12 01:07:05 2019,84.61538462
Fri Apr 12 01:08:05 2019,84.61538462
Fri Apr 12 01:09:05 2019,84.61538462
Fri Apr 12 01:10:05 2019,84.61538462
Fri Apr 12 01:11:05 2019,84.61538462
Fri Apr 12 01:12:06 2019,84.61538462
Fri Apr 12 01:13:06 2019,83.33333333799999
Fri Apr 12 01:14:06 2019,84.61538462
Fri Apr 12 01:15:06 2019,84.61538462
Fri Apr 12 01:16:06 2019,84.61538462
Fri Apr 12 01:17:06 2019,84.61538462
Fri Apr 12 01:18:06 2019,84.61538462
Fri Apr 12 01:19:06 2019,85.897435902
Fri Apr 12 01:20:06 2019,84.61538462
Fri Apr 12 01:21:06 2019,84.61538462
Fri Apr 12 01:22:06 2019,84.61538462
Fri Apr 12 01:23:06 2019,84.61538462
Fri Apr 12 01:24:06 2019,84.61538462
Fri Apr 12 01:25:06 2019,84.61538462
Fri Apr 12 01:26:07 2019,84.61538462
Fri Apr 12 01:27:07 2019,84.61538462
Fri Apr 12 01:28:07 2019,84.61538462
Fri Apr 12 01:29:07 2019,84.61538462
Fri Apr 12 01:30:07 2019,84.61538462
Fri Apr 12 01:31:07 2019,84.61538462
Fri Apr 12 01:32:07 2019,84.61538462
Fri Apr 12 01:33:07 2019,84.61538462
Fri Apr 12 01:34:07 2019,84.61538462
Fri Apr 12 01:35:07 2019,83.33333333799999
Fri Apr 12 01:36:07 2019,84.61538462
Fri Apr 12 01:37:07 2019,84.61538462
Fri Apr 12 01:38:07 2019,84.61538462
Fri Apr 12 01:39:08 2019,84.61538462
Fri Apr 12 01:40:08 2019,84.61538462
Fri Apr 12 01:41:08 2019,84.61538462
Fri Apr 12 01:42:08 2019,84.61538462
Fri Apr 12 01:43:08 2019,84.61538462
Fri Apr 12 01:44:08 2019,84.61538462
Fri Apr 12 01:45:08 2019,84.61538462
Fri Apr 12 01:46:08 2019,84.61538462
Fri Apr 12 01:47:08 2019,84.61538462
Fri Apr 12 01:48:08 2019,84.61538462
Fri Apr 12 01:49:08 2019,84.61538462
Fri Apr 12 01:50:08 2019,84.61538462
Fri Apr 12 01:51:08 2019,84.61538462
Fri Apr 12 01:52:08 2019,84.61538462
Fri Apr 12 01:53:09 2019,84.61538462
Fri Apr 12 01:54:09 2019,84.61538462
Fri Apr 12 01:55:09 2019,84.61538462
Fri Apr 12 01:56:09 2019,84.61538462
Fri Apr 12 01:57:09 2019,84.61538462
Fri Apr 12 01:58:09 2019,84.61538462
Fri Apr 12 01:59:09 2019,84.61538462
Fri Apr 12 02:00:09 2019,84.61538462
Fri Apr 12 02:01:09 2019,84.61538462
Fri Apr 12 02:02:09 2019,84.61538462
Fri Apr 12 02:03:09 2019,83.33333333799999
Fri Apr 12 02:04:09 2019,84.61538462
Fri Apr 12 02:05:09 2019,84.61538462
Fri Apr 12 02:06:10 2019,84.61538462
Fri Apr 12 02:07:10 2019,84.61538462
Fri Apr 12 02:08:10 2019,84.61538462
Fri Apr 12 02:09:10 2019,84.61538462
Fri Apr 12 02:10:10 2019,84.61538462
Fri Apr 12 02:11:10 2019,83.33333333799999
