date,reading
Sat Mar  2 10:37:39 2019	,58.21470642089844
Sat Mar  2 10:37:40 2019	,58.21470642089844
Sat Mar  2 10:37:41 2019	,58.21470642089844
Sat Mar  2 10:37:43 2019	,58.21470642089844
Sat Mar  2 10:37:44 2019	,58.21470642089844
Sat Mar  2 10:37:45 2019	,58.21470642089844
Sat Mar  2 10:37:47 2019	,58.21470642089844
Sat Mar  2 10:37:48 2019	,58.21470642089844
Sat Mar  2 10:37:49 2019	,58.21470642089844
Sat Mar  2 10:37:51 2019	,58.21470642089844
Sat Mar  2 10:37:52 2019	,58.21470642089844
Sat Mar  2 10:37:53 2019	,58.21470642089844
Sat Mar  2 10:37:54 2019	,58.21470642089844
Sat Mar  2 10:37:56 2019	,58.21470642089844
Sat Mar  2 10:37:57 2019	,58.21470642089844
Sat Mar  2 10:37:58 2019	,58.21470642089844
Sat Mar  2 10:38:00 2019	,58.21470642089844
Sat Mar  2 10:38:01 2019	,58.21470642089844
Sat Mar  2 10:38:02 2019	,58.21470642089844
Sat Mar  2 10:38:04 2019	,58.21470642089844
Sat Mar  2 10:38:05 2019	,58.21470642089844
Sat Mar  2 10:38:06 2019	,58.21470642089844
Sat Mar  2 10:38:07 2019	,58.21470642089844
Sat Mar  2 10:38:09 2019	,58.21470642089844
Sat Mar  2 10:38:10 2019	,58.21470642089844
Sat Mar  2 10:38:11 2019	,58.21470642089844
Sat Mar  2 10:38:13 2019	,58.21470642089844
Sat Mar  2 10:38:14 2019	,58.21470642089844
Sat Mar  2 10:38:15 2019	,58.70489501953125
Sat Mar  2 10:38:17 2019	,58.70489501953125
Sat Mar  2 10:38:18 2019	,58.70489501953125
Sat Mar  2 10:38:19 2019	,58.70489501953125
Sat Mar  2 10:38:20 2019	,58.70489501953125
Sat Mar  2 10:38:22 2019	,58.70489501953125
Sat Mar  2 10:38:23 2019	,58.70489501953125
Sat Mar  2 10:38:24 2019	,58.70489501953125
Sat Mar  2 10:38:26 2019	,58.70489501953125
Sat Mar  2 10:38:27 2019	,58.70489501953125
Sat Mar  2 10:38:28 2019	,58.70489501953125
Sat Mar  2 10:38:30 2019	,58.70489501953125
Sat Mar  2 10:38:31 2019	,58.70489501953125
Sat Mar  2 10:38:32 2019	,58.70489501953125
Sat Mar  2 10:38:34 2019	,58.21470642089844
Sat Mar  2 10:38:35 2019	,58.21470642089844
Sat Mar  2 10:38:36 2019	,58.21470642089844
Sat Mar  2 10:38:37 2019	,58.21470642089844
Sat Mar  2 10:38:39 2019	,58.21470642089844
Sat Mar  2 10:38:40 2019	,58.21470642089844
Sat Mar  2 10:38:41 2019	,58.21470642089844
Sat Mar  2 10:38:43 2019	,58.21470642089844
Sat Mar  2 10:38:44 2019	,58.21470642089844
Sat Mar  2 10:38:45 2019	,58.21470642089844
Sat Mar  2 10:38:47 2019	,58.21470642089844
Sat Mar  2 10:38:48 2019	,58.21470642089844
Sat Mar  2 10:38:49 2019	,58.21470642089844
Sat Mar  2 10:38:50 2019	,58.21470642089844
Sat Mar  2 10:38:52 2019	,58.21470642089844
Sat Mar  2 10:38:53 2019	,58.21470642089844
Sat Mar  2 10:38:54 2019	,58.21470642089844
Sat Mar  2 10:38:56 2019	,58.21470642089844
Sat Mar  2 10:38:57 2019	,58.21470642089844
Sat Mar  2 10:38:58 2019	,58.21470642089844
Sat Mar  2 10:39:00 2019	,58.21470642089844
Sat Mar  2 10:39:01 2019	,58.21470642089844
Sat Mar  2 10:39:02 2019	,58.21470642089844
Sat Mar  2 10:39:04 2019	,58.21470642089844
Sat Mar  2 10:39:05 2019	,58.21470642089844
Sat Mar  2 10:39:06 2019	,58.21470642089844
Sat Mar  2 10:39:07 2019	,58.21470642089844
Sat Mar  2 10:39:09 2019	,58.21470642089844
Sat Mar  2 10:39:10 2019	,58.21470642089844
Sat Mar  2 10:39:11 2019	,58.21470642089844
Sat Mar  2 10:39:13 2019	,58.21470642089844
Sat Mar  2 10:39:14 2019	,58.21470642089844
Sat Mar  2 10:39:15 2019	,58.21470642089844
Sat Mar  2 10:39:17 2019	,58.21470642089844
Sat Mar  2 10:39:18 2019	,58.21470642089844
Sat Mar  2 10:39:19 2019	,58.21470642089844
Sat Mar  2 10:39:20 2019	,58.21470642089844
Sat Mar  2 10:39:22 2019	,58.21470642089844
Sat Mar  2 10:39:23 2019	,58.21470642089844
Sat Mar  2 10:39:24 2019	,58.21470642089844
Sat Mar  2 10:39:26 2019	,58.21470642089844
Sat Mar  2 10:39:27 2019	,58.21470642089844
Sat Mar  2 10:39:28 2019	,58.21470642089844
Sat Mar  2 10:39:30 2019	,58.21470642089844
Sat Mar  2 10:39:31 2019	,58.21470642089844
Sat Mar  2 10:39:32 2019	,58.21470642089844
Sat Mar  2 10:39:34 2019	,58.21470642089844
Sat Mar  2 10:39:35 2019	,58.21470642089844
Sat Mar  2 10:39:36 2019	,58.21470642089844
Sat Mar  2 10:39:37 2019	,58.21470642089844
Sat Mar  2 10:39:39 2019	,58.21470642089844
Sat Mar  2 10:39:40 2019	,58.21470642089844
Sat Mar  2 10:39:41 2019	,58.21470642089844
Sat Mar  2 10:39:43 2019	,58.21470642089844
Sat Mar  2 10:39:44 2019	,58.21470642089844
Sat Mar  2 10:39:45 2019	,58.21470642089844
Sat Mar  2 10:39:47 2019	,58.21470642089844
Sat Mar  2 10:39:48 2019	,58.21470642089844
Sat Mar  2 10:39:49 2019	,58.21470642089844
Sat Mar  2 10:39:50 2019	,58.21470642089844
Sat Mar  2 10:39:52 2019	,58.21470642089844
Sat Mar  2 10:39:53 2019	,58.21470642089844
Sat Mar  2 10:39:54 2019	,58.21470642089844
Sat Mar  2 10:39:56 2019	,58.21470642089844
Sat Mar  2 10:39:57 2019	,58.21470642089844
Sat Mar  2 10:39:58 2019	,58.21470642089844
Sat Mar  2 10:40:00 2019	,58.21470642089844
Sat Mar  2 10:40:01 2019	,58.21470642089844
Sat Mar  2 10:40:02 2019	,58.21470642089844
Sat Mar  2 10:40:03 2019	,58.21470642089844
Sat Mar  2 10:40:05 2019	,58.21470642089844
Sat Mar  2 10:40:06 2019	,58.21470642089844
Sat Mar  2 10:40:07 2019	,58.21470642089844
Sat Mar  2 10:40:09 2019	,58.21470642089844
Sat Mar  2 10:40:10 2019	,58.21470642089844
Sat Mar  2 10:40:11 2019	,58.21470642089844
Sat Mar  2 10:40:13 2019	,58.21470642089844
Sat Mar  2 10:40:14 2019	,58.21470642089844
Sat Mar  2 10:40:15 2019	,58.21470642089844
Sat Mar  2 10:40:17 2019	,58.21470642089844
Sat Mar  2 10:40:18 2019	,58.21470642089844
Sat Mar  2 10:40:19 2019	,58.21470642089844
Sat Mar  2 10:40:20 2019	,58.21470642089844
Sat Mar  2 10:40:22 2019	,58.21470642089844
Sat Mar  2 10:40:23 2019	,58.21470642089844
Sat Mar  2 10:40:24 2019	,58.21470642089844
Sat Mar  2 10:40:26 2019	,58.21470642089844
Sat Mar  2 10:40:27 2019	,58.21470642089844
Sat Mar  2 10:40:28 2019	,58.21470642089844
Sat Mar  2 10:40:30 2019	,58.21470642089844
Sat Mar  2 10:40:31 2019	,58.21470642089844
Sat Mar  2 10:40:32 2019	,58.21470642089844
Sat Mar  2 10:40:33 2019	,58.21470642089844
Sat Mar  2 10:40:35 2019	,58.70489501953125
Sat Mar  2 10:40:36 2019	,58.70489501953125
Sat Mar  2 10:40:37 2019	,58.21470642089844
Sat Mar  2 10:40:39 2019	,58.70489501953125
Sat Mar  2 10:40:40 2019	,58.70489501953125
Sat Mar  2 10:40:41 2019	,58.70489501953125
Sat Mar  2 10:40:43 2019	,58.70489501953125
Sat Mar  2 10:40:44 2019	,58.70489501953125
Sat Mar  2 10:40:45 2019	,58.70489501953125
Sat Mar  2 10:40:47 2019	,58.70489501953125
Sat Mar  2 10:40:48 2019	,58.21470642089844
Sat Mar  2 10:40:49 2019	,58.70489501953125
Sat Mar  2 10:40:50 2019	,58.21470642089844
Sat Mar  2 10:40:52 2019	,58.21470642089844
Sat Mar  2 10:40:53 2019	,58.21470642089844
Sat Mar  2 10:40:54 2019	,58.21470642089844
Sat Mar  2 10:40:56 2019	,58.21470642089844
Sat Mar  2 10:40:57 2019	,58.21470642089844
Sat Mar  2 10:40:58 2019	,58.21470642089844
Sat Mar  2 10:41:00 2019	,58.21470642089844
Sat Mar  2 10:41:01 2019	,58.21470642089844
Sat Mar  2 10:41:02 2019	,58.21470642089844
Sat Mar  2 10:41:03 2019	,58.21470642089844
Sat Mar  2 10:41:05 2019	,58.21470642089844
Sat Mar  2 10:41:06 2019	,58.21470642089844
Sat Mar  2 10:41:07 2019	,58.21470642089844
Sat Mar  2 10:41:09 2019	,58.21470642089844
Sat Mar  2 10:41:10 2019	,58.21470642089844
Sat Mar  2 10:41:11 2019	,58.21470642089844
Sat Mar  2 10:41:13 2019	,58.21470642089844
Sat Mar  2 10:41:14 2019	,58.21470642089844
Sat Mar  2 10:41:15 2019	,58.21470642089844
Sat Mar  2 10:41:17 2019	,58.21470642089844
Sat Mar  2 10:41:18 2019	,58.70489501953125
Sat Mar  2 10:41:19 2019	,58.21470642089844
Sat Mar  2 10:41:20 2019	,58.70489501953125
Sat Mar  2 10:41:22 2019	,58.70489501953125
Sat Mar  2 10:41:23 2019	,58.70489501953125
Sat Mar  2 10:41:24 2019	,58.70489501953125
Sat Mar  2 10:41:26 2019	,58.70489501953125
Sat Mar  2 10:41:27 2019	,58.70489501953125
Sat Mar  2 10:41:28 2019	,58.70489501953125
Sat Mar  2 10:41:30 2019	,58.70489501953125
Sat Mar  2 10:41:31 2019	,58.70489501953125
Sat Mar  2 10:41:32 2019	,58.70489501953125
Sat Mar  2 10:41:33 2019	,58.70489501953125
Sat Mar  2 10:41:35 2019	,58.70489501953125
Sat Mar  2 10:41:36 2019	,58.70489501953125
Sat Mar  2 10:41:37 2019	,58.70489501953125
Sat Mar  2 10:41:39 2019	,58.70489501953125
Sat Mar  2 10:41:40 2019	,58.70489501953125
Sat Mar  2 10:41:41 2019	,58.70489501953125
Sat Mar  2 10:41:43 2019	,58.70489501953125
Sat Mar  2 10:41:44 2019	,58.70489501953125
Sat Mar  2 10:41:45 2019	,58.70489501953125
Sat Mar  2 10:41:46 2019	,58.70489501953125
Sat Mar  2 10:41:48 2019	,58.70489501953125
Sat Mar  2 10:41:49 2019	,58.70489501953125
Sat Mar  2 10:41:50 2019	,58.70489501953125
Sat Mar  2 10:41:52 2019	,58.70489501953125
Sat Mar  2 10:41:53 2019	,58.70489501953125
Sat Mar  2 10:41:54 2019	,58.70489501953125
Sat Mar  2 10:41:56 2019	,58.70489501953125
Sat Mar  2 10:41:57 2019	,58.70489501953125
Sat Mar  2 10:41:58 2019	,58.70489501953125
Sat Mar  2 10:42:00 2019	,58.70489501953125
Sat Mar  2 10:42:01 2019	,59.19508361816406
Sat Mar  2 10:42:02 2019	,59.19508361816406
Sat Mar  2 10:42:03 2019	,59.19508361816406
Sat Mar  2 10:42:05 2019	,59.19508361816406
Sat Mar  2 10:42:06 2019	,59.19508361816406
Sat Mar  2 10:42:07 2019	,59.19508361816406
Sat Mar  2 10:42:09 2019	,59.19508361816406
Sat Mar  2 10:42:10 2019	,59.19508361816406
Sat Mar  2 10:42:11 2019	,59.19508361816406
Sat Mar  2 10:42:13 2019	,59.19508361816406
Sat Mar  2 10:42:14 2019	,59.19508361816406
Sat Mar  2 10:42:15 2019	,59.19508361816406
Sat Mar  2 10:42:16 2019	,59.19508361816406
Sat Mar  2 10:42:18 2019	,59.19508361816406
Sat Mar  2 10:42:19 2019	,59.19508361816406
Sat Mar  2 10:42:20 2019	,59.19508361816406
Sat Mar  2 10:42:22 2019	,59.19508361816406
Sat Mar  2 10:42:23 2019	,59.19508361816406
Sat Mar  2 10:42:24 2019	,59.19508361816406
Sat Mar  2 10:42:26 2019	,59.19508361816406
Sat Mar  2 10:42:27 2019	,59.19508361816406
Sat Mar  2 10:42:28 2019	,59.19508361816406
Sat Mar  2 10:42:30 2019	,59.19508361816406
Sat Mar  2 10:42:31 2019	,59.19508361816406
Sat Mar  2 10:42:32 2019	,59.19508361816406
Sat Mar  2 10:42:33 2019	,59.19508361816406
Sat Mar  2 10:42:35 2019	,59.19508361816406
Sat Mar  2 10:42:36 2019	,59.19508361816406
Sat Mar  2 10:42:37 2019	,58.70489501953125
Sat Mar  2 10:42:39 2019	,58.70489501953125
Sat Mar  2 10:42:40 2019	,58.70489501953125
Sat Mar  2 10:42:41 2019	,58.70489501953125
Sat Mar  2 10:42:43 2019	,58.70489501953125
Sat Mar  2 10:42:44 2019	,58.70489501953125
Sat Mar  2 10:42:45 2019	,58.70489501953125
Sat Mar  2 10:42:46 2019	,58.70489501953125
Sat Mar  2 10:42:48 2019	,58.70489501953125
Sat Mar  2 10:42:49 2019	,58.70489501953125
Sat Mar  2 10:42:50 2019	,58.70489501953125
Sat Mar  2 10:42:52 2019	,58.70489501953125
Sat Mar  2 10:42:53 2019	,58.70489501953125
Sat Mar  2 10:42:54 2019	,58.70489501953125
Sat Mar  2 10:42:56 2019	,58.70489501953125
Sat Mar  2 10:42:57 2019	,58.70489501953125
Sat Mar  2 10:42:58 2019	,58.70489501953125
Sat Mar  2 10:43:00 2019	,58.70489501953125
Sat Mar  2 10:43:01 2019	,58.70489501953125
Sat Mar  2 10:43:02 2019	,58.70489501953125
Sat Mar  2 10:43:03 2019	,58.70489501953125
Sat Mar  2 10:43:05 2019	,58.70489501953125
Sat Mar  2 10:43:06 2019	,58.70489501953125
Sat Mar  2 10:43:07 2019	,58.70489501953125
Sat Mar  2 10:43:09 2019	,58.70489501953125
Sat Mar  2 10:43:10 2019	,58.70489501953125
Sat Mar  2 10:43:11 2019	,58.70489501953125
Sat Mar  2 10:43:13 2019	,58.70489501953125
Sat Mar  2 10:43:14 2019	,58.70489501953125
Sat Mar  2 10:43:15 2019	,58.70489501953125
Sat Mar  2 10:43:16 2019	,58.70489501953125
Sat Mar  2 10:43:18 2019	,58.70489501953125
Sat Mar  2 10:43:19 2019	,58.70489501953125
Sat Mar  2 10:43:20 2019	,59.19508361816406
Sat Mar  2 10:43:22 2019	,58.70489501953125
Sat Mar  2 10:43:23 2019	,59.19508361816406
Sat Mar  2 10:43:24 2019	,59.19508361816406
Sat Mar  2 10:43:26 2019	,59.19508361816406
Sat Mar  2 10:43:27 2019	,59.19508361816406
Sat Mar  2 10:43:28 2019	,59.19508361816406
Sat Mar  2 10:43:29 2019	,59.19508361816406
Sat Mar  2 10:43:31 2019	,59.19508361816406
Sat Mar  2 10:43:32 2019	,59.19508361816406
Sat Mar  2 10:43:33 2019	,59.19508361816406
Sat Mar  2 10:43:35 2019	,58.70489501953125
Sat Mar  2 10:43:36 2019	,59.19508361816406
Sat Mar  2 10:43:37 2019	,58.70489501953125
Sat Mar  2 10:43:39 2019	,58.70489501953125
Sat Mar  2 10:43:40 2019	,58.70489501953125
Sat Mar  2 10:43:41 2019	,58.70489501953125
Sat Mar  2 10:43:43 2019	,58.70489501953125
Sat Mar  2 10:43:44 2019	,58.70489501953125
Sat Mar  2 10:43:45 2019	,59.19508361816406
Sat Mar  2 10:43:46 2019	,59.19508361816406
Sat Mar  2 10:43:48 2019	,59.19508361816406
Sat Mar  2 10:43:49 2019	,59.19508361816406
Sat Mar  2 10:43:50 2019	,59.19508361816406
Sat Mar  2 10:43:52 2019	,59.19508361816406
Sat Mar  2 10:43:53 2019	,59.19508361816406
Sat Mar  2 10:43:54 2019	,59.19508361816406
Sat Mar  2 10:43:56 2019	,59.19508361816406
Sat Mar  2 10:43:57 2019	,59.19508361816406
Sat Mar  2 10:43:58 2019	,59.19508361816406
Sat Mar  2 10:43:59 2019	,59.19508361816406
Sat Mar  2 10:44:01 2019	,59.19508361816406
Sat Mar  2 10:44:02 2019	,59.19508361816406
Sat Mar  2 10:44:03 2019	,59.19508361816406
Sat Mar  2 10:44:05 2019	,59.19508361816406
Sat Mar  2 10:44:06 2019	,59.19508361816406
Sat Mar  2 10:44:07 2019	,59.19508361816406
Sat Mar  2 10:44:09 2019	,59.19508361816406
Sat Mar  2 10:44:10 2019	,59.19508361816406
Sat Mar  2 10:44:11 2019	,59.19508361816406
Sat Mar  2 10:44:13 2019	,59.19508361816406
Sat Mar  2 10:44:14 2019	,59.19508361816406
Sat Mar  2 10:44:15 2019	,59.19508361816406
Sat Mar  2 10:44:16 2019	,59.19508361816406
Sat Mar  2 10:44:18 2019	,59.19508361816406
Sat Mar  2 10:44:19 2019	,59.19508361816406
Sat Mar  2 10:44:20 2019	,59.19508361816406
Sat Mar  2 10:44:22 2019	,59.19508361816406
Sat Mar  2 10:44:23 2019	,59.19508361816406
Sat Mar  2 10:44:24 2019	,59.19508361816406
Sat Mar  2 10:44:26 2019	,59.19508361816406
Sat Mar  2 10:44:27 2019	,59.19508361816406
Sat Mar  2 10:44:28 2019	,59.19508361816406
Sat Mar  2 10:44:29 2019	,59.19508361816406
Sat Mar  2 10:44:31 2019	,59.19508361816406
Sat Mar  2 10:44:32 2019	,59.19508361816406
Sat Mar  2 10:44:33 2019	,59.19508361816406
Sat Mar  2 10:44:35 2019	,59.19508361816406
Sat Mar  2 10:44:36 2019	,59.19508361816406
Sat Mar  2 10:44:37 2019	,59.19508361816406
Sat Mar  2 10:44:39 2019	,59.19508361816406
Sat Mar  2 10:44:40 2019	,59.19508361816406
Sat Mar  2 10:44:41 2019	,59.19508361816406
Sat Mar  2 10:44:43 2019	,59.19508361816406
Sat Mar  2 10:44:44 2019	,59.19508361816406
Sat Mar  2 10:44:45 2019	,59.19508361816406
Sat Mar  2 10:44:46 2019	,59.19508361816406
Sat Mar  2 10:44:48 2019	,59.19508361816406
Sat Mar  2 10:44:49 2019	,59.19508361816406
Sat Mar  2 10:44:50 2019	,59.19508361816406
Sat Mar  2 10:44:52 2019	,59.19508361816406
Sat Mar  2 10:44:53 2019	,59.19508361816406
Sat Mar  2 10:44:54 2019	,58.70489501953125
Sat Mar  2 10:44:56 2019	,58.70489501953125
Sat Mar  2 10:44:57 2019	,58.70489501953125
Sat Mar  2 10:44:58 2019	,58.70489501953125
Sat Mar  2 10:44:59 2019	,58.70489501953125
Sat Mar  2 10:45:01 2019	,58.70489501953125
Sat Mar  2 10:45:02 2019	,58.70489501953125
Sat Mar  2 10:45:03 2019	,58.70489501953125
Sat Mar  2 10:45:05 2019	,58.70489501953125
Sat Mar  2 10:45:06 2019	,58.70489501953125
Sat Mar  2 10:45:07 2019	,58.70489501953125
Sat Mar  2 10:45:09 2019	,58.70489501953125
Sat Mar  2 10:45:10 2019	,58.70489501953125
Sat Mar  2 10:45:11 2019	,58.70489501953125
Sat Mar  2 10:45:12 2019	,58.70489501953125
Sat Mar  2 10:45:14 2019	,58.70489501953125
Sat Mar  2 10:45:15 2019	,58.70489501953125
Sat Mar  2 10:45:16 2019	,58.70489501953125
Sat Mar  2 10:45:18 2019	,58.70489501953125
Sat Mar  2 10:45:19 2019	,58.70489501953125
Sat Mar  2 10:45:20 2019	,58.70489501953125
Sat Mar  2 10:45:22 2019	,58.70489501953125
Sat Mar  2 10:45:23 2019	,58.70489501953125
Sat Mar  2 10:45:24 2019	,58.70489501953125
Sat Mar  2 10:45:26 2019	,58.70489501953125
Sat Mar  2 10:45:27 2019	,58.70489501953125
Sat Mar  2 10:45:28 2019	,58.70489501953125
Sat Mar  2 10:45:29 2019	,58.70489501953125
Sat Mar  2 10:45:31 2019	,58.70489501953125
Sat Mar  2 10:45:32 2019	,58.70489501953125
Sat Mar  2 10:45:33 2019	,59.19508361816406
Sat Mar  2 10:45:35 2019	,59.19508361816406
Sat Mar  2 10:45:36 2019	,59.19508361816406
Sat Mar  2 10:45:37 2019	,59.19508361816406
Sat Mar  2 10:45:39 2019	,59.19508361816406
Sat Mar  2 10:45:40 2019	,59.19508361816406
Sat Mar  2 10:45:41 2019	,59.19508361816406
Sat Mar  2 10:45:42 2019	,59.19508361816406
Sat Mar  2 10:45:44 2019	,59.19508361816406
Sat Mar  2 10:45:45 2019	,59.19508361816406
Sat Mar  2 10:45:46 2019	,59.19508361816406
Sat Mar  2 10:45:48 2019	,59.19508361816406
Sat Mar  2 10:45:49 2019	,59.19508361816406
Sat Mar  2 10:45:50 2019	,59.19508361816406
Sat Mar  2 10:45:52 2019	,59.19508361816406
Sat Mar  2 10:45:53 2019	,59.19508361816406
Sat Mar  2 10:45:54 2019	,59.19508361816406
Sat Mar  2 10:45:56 2019	,59.19508361816406
Sat Mar  2 10:45:57 2019	,59.19508361816406
Sat Mar  2 10:45:58 2019	,59.19508361816406
Sat Mar  2 10:45:59 2019	,59.19508361816406
Sat Mar  2 10:46:01 2019	,59.19508361816406
Sat Mar  2 10:46:02 2019	,59.19508361816406
Sat Mar  2 10:46:03 2019	,59.19508361816406
Sat Mar  2 10:46:05 2019	,59.19508361816406
Sat Mar  2 10:46:06 2019	,59.19508361816406
Sat Mar  2 10:46:07 2019	,59.19508361816406
Sat Mar  2 10:46:09 2019	,59.19508361816406
Sat Mar  2 10:46:10 2019	,59.19508361816406
Sat Mar  2 10:46:11 2019	,59.19508361816406
Sat Mar  2 10:46:12 2019	,59.19508361816406
Sat Mar  2 10:46:14 2019	,59.19508361816406
Sat Mar  2 10:46:15 2019	,59.19508361816406
Sat Mar  2 10:46:16 2019	,59.19508361816406
Sat Mar  2 10:46:18 2019	,59.19508361816406
Sat Mar  2 10:46:19 2019	,59.19508361816406
Sat Mar  2 10:46:20 2019	,59.19508361816406
Sat Mar  2 10:46:22 2019	,59.19508361816406
Sat Mar  2 10:46:23 2019	,59.19508361816406
Sat Mar  2 10:46:24 2019	,59.19508361816406
Sat Mar  2 10:46:25 2019	,59.19508361816406
Sat Mar  2 10:46:27 2019	,59.19508361816406
Sat Mar  2 10:46:28 2019	,59.19508361816406
Sat Mar  2 10:46:29 2019	,59.19508361816406
Sat Mar  2 10:46:31 2019	,59.685272216796875
Sat Mar  2 10:46:32 2019	,59.685272216796875
Sat Mar  2 10:46:33 2019	,59.685272216796875
Sat Mar  2 10:46:35 2019	,59.685272216796875
Sat Mar  2 10:46:36 2019	,59.685272216796875
Sat Mar  2 10:46:37 2019	,59.685272216796875
Sat Mar  2 10:46:39 2019	,59.685272216796875
Sat Mar  2 10:46:40 2019	,59.685272216796875
Sat Mar  2 10:46:41 2019	,59.685272216796875
Sat Mar  2 10:46:42 2019	,59.685272216796875
Sat Mar  2 10:46:44 2019	,59.685272216796875
Sat Mar  2 10:46:45 2019	,59.685272216796875
Sat Mar  2 10:46:46 2019	,59.685272216796875
Sat Mar  2 10:46:48 2019	,59.685272216796875
Sat Mar  2 10:46:49 2019	,59.685272216796875
Sat Mar  2 10:46:50 2019	,59.685272216796875
Sat Mar  2 10:46:52 2019	,59.685272216796875
Sat Mar  2 10:46:53 2019	,59.685272216796875
Sat Mar  2 10:46:54 2019	,59.685272216796875
Sat Mar  2 10:46:55 2019	,59.685272216796875
Sat Mar  2 10:46:57 2019	,59.685272216796875
Sat Mar  2 10:46:58 2019	,59.685272216796875
Sat Mar  2 10:46:59 2019	,59.685272216796875
Sat Mar  2 10:47:01 2019	,59.685272216796875
Sat Mar  2 10:47:02 2019	,60.17546081542969
Sat Mar  2 10:47:03 2019	,59.685272216796875
Sat Mar  2 10:47:05 2019	,59.685272216796875
Sat Mar  2 10:47:06 2019	,59.685272216796875
Sat Mar  2 10:47:07 2019	,59.685272216796875
Sat Mar  2 10:47:09 2019	,59.685272216796875
Sat Mar  2 10:47:10 2019	,59.685272216796875
Sat Mar  2 10:47:11 2019	,59.685272216796875
Sat Mar  2 10:47:12 2019	,59.685272216796875
Sat Mar  2 10:47:14 2019	,59.685272216796875
Sat Mar  2 10:47:15 2019	,59.685272216796875
Sat Mar  2 10:47:16 2019	,59.685272216796875
